TransactionDate,Amount,Transaction_Type
2024-02-20 14:36:26,363.29,debit
2023-12-31 13:28:37,329.3,credit
2024-01-07 09:35:57,305.85,credit
2023-06-01 00:18:31,20.04,credit
2023-08-02 01:43:45,65.74,debit
2023-10-12 22:20:11,130.56,debit
2023-11-23 13:42:51,215.31,credit
2023-05-13 05:58:11,416.54,debit
2023-10-10 04:33:17,371.32,debit
2023-08-22 15:58:45,98.36,credit
2023-11-06 04:32:57,94.91,credit
2023-12-02 13:24:58,48.76,credit
2024-03-25 20:11:58,357.1,credit
2023-05-10 16:01:01,271.5,debit
2024-03-20 00:41:52,464.61,credit
2023-06-25 12:53:22,244.19,credit
2023-04-03 06:02:02,212.86,debit
2023-07-07 06:59:32,27.99,debit
2024-01-11 18:44:01,311.85,debit
2023-04-12 11:41:18,171.83,debit
2024-02-22 15:18:06,186.63,credit
2023-07-16 12:13:32,479.23,credit
2023-09-01 07:37:40,234.6,credit
2024-02-26 10:49:25,227.51,credit
2023-05-11 16:38:44,237.9,credit
2023-04-27 09:42:02,130.97,credit
2024-03-12 02:07:03,59.06,debit
2023-11-08 07:12:44,286.62,debit
2023-07-18 03:11:22,356.86,debit
2023-07-29 20:48:53,353.01,credit
2023-07-23 16:25:38,161.42,debit
2023-11-14 21:43:46,225.03,debit
2023-07-15 12:17:32,238.11,credit
2023-06-16 05:08:15,216.37,credit
2024-02-09 10:17:20,190.35,credit
2023-06-08 23:35:55,74.94,credit
2023-08-06 23:39:57,160.31,credit
2023-04-20 17:00:05,19.35,credit
2024-03-13 02:34:21,449.78,credit
2023-08-15 13:19:21,351.95,debit
2024-01-29 09:06:37,423.41,credit
2023-04-12 04:00:42,138.49,credit
2024-03-20 11:19:23,198.53,debit
2024-03-05 21:14:46,353.33,debit
2023-07-09 06:34:43,155.28,debit
2023-10-06 22:01:16,274.63,debit
2023-06-01 20:10:34,98.94,debit
2024-02-19 04:32:13,402.89,credit
2023-08-26 15:03:12,291.63,debit
2023-06-13 08:44:46,475.97,debit
2023-04-29 04:44:43,458.15,debit
2024-03-13 22:48:09,455.82,debit
2024-03-15 04:23:17,51.9,debit
2023-04-20 11:50:59,119.16,credit
2024-01-22 00:27:32,70.92,debit
2024-02-13 00:37:23,331.83,credit
2023-08-09 08:52:54,445.09,debit
2023-11-18 09:26:38,84.13,credit
2024-02-05 00:25:42,318.29,credit
2023-10-18 20:20:16,126.64,debit
2023-04-15 00:11:25,208.66,credit
2023-09-11 13:58:16,324.05,credit
2024-03-29 02:10:21,362.22,debit
2024-01-03 19:15:39,451.98,debit
2023-04-30 19:28:36,100.67,credit
2023-09-27 16:38:36,187.34,debit
2023-08-30 06:00:46,446.26,credit
2024-02-04 10:31:34,126.0,debit
2023-04-23 18:34:33,225.97,credit
2024-02-26 16:47:39,326.38,debit
2023-12-21 22:56:47,305.68,credit
2024-02-22 21:02:58,454.81,credit
2023-05-28 04:44:21,242.16,credit
2023-07-31 01:30:17,256.1,credit
2024-02-22 16:42:38,19.98,credit
2023-06-09 19:14:59,320.76,credit
2023-04-16 07:14:02,307.05,debit
2023-06-10 05:55:25,308.79,debit
2023-05-03 10:45:43,19.26,debit
2024-03-26 17:40:21,57.38,debit
2023-11-27 15:08:47,46.09,debit
2023-05-05 01:56:11,467.2,debit
2023-09-12 20:17:28,190.96,debit
2023-05-03 18:28:59,461.24,debit
2023-05-27 02:24:05,189.72,credit
2024-01-02 07:03:22,335.76,credit
2023-11-06 04:51:47,402.21,debit
2024-02-02 13:05:15,59.99,credit
2024-03-18 12:37:36,69.56,credit
2023-07-12 11:08:25,175.19,credit
2023-12-19 16:19:02,450.54,debit
2023-10-15 17:47:14,271.18,credit
2024-01-03 20:56:28,263.0,credit
2024-01-24 21:25:29,115.41,credit
2023-10-03 13:03:44,204.07,debit
2023-04-21 15:30:14,190.92,debit
2023-07-03 05:44:24,337.65,credit
2024-02-09 11:29:06,201.53,debit
2023-04-13 08:58:22,496.02,credit
2023-08-27 09:09:48,112.39,debit
2024-01-17 18:55:17,400.03,debit
2023-11-25 10:06:22,114.02,debit
2024-03-27 17:19:41,124.48,credit
2023-12-24 09:06:31,294.85,debit
2023-06-04 19:31:13,430.16,credit
2023-07-08 10:54:32,451.44,credit
2023-11-14 23:26:57,377.85,debit
2023-07-08 22:03:32,245.27,debit
2023-09-24 02:30:59,333.12,credit
2023-09-15 23:24:53,222.95,credit
2024-02-21 12:17:40,78.61,debit
2023-07-19 05:02:31,227.37,debit
2023-11-03 00:31:48,409.42,debit
2023-05-05 08:05:27,265.89,credit
2024-01-13 01:50:31,204.2,credit
2024-03-01 07:09:24,410.16,credit
2023-08-17 21:28:39,431.72,credit
2023-04-15 07:31:41,237.58,credit
2023-04-28 17:52:24,453.2,debit
2023-08-16 05:12:48,463.31,credit
2023-03-30 08:48:15,377.1,credit
2023-07-10 23:01:23,428.74,credit
2023-08-23 13:08:09,118.79,credit
2023-09-12 06:30:31,405.85,debit
2023-10-12 08:18:26,147.74,debit
2023-06-23 01:58:23,290.49,credit
2024-02-21 23:49:03,140.95,debit
2023-07-20 13:47:21,470.23,credit
2023-11-17 20:22:07,444.44,debit
2023-06-23 10:59:40,163.66,debit
2023-12-05 06:02:31,345.18,debit
2023-05-06 17:08:34,226.43,debit
2023-05-21 12:53:30,68.65,credit
2023-09-11 19:19:12,474.08,credit
2024-01-02 08:40:00,310.45,credit
2023-08-06 18:29:11,372.98,credit
2024-01-21 23:38:37,324.23,debit
2023-04-08 16:38:00,34.46,credit
2023-08-14 08:26:55,444.05,debit
2024-03-25 22:35:15,208.44,credit
2023-06-13 15:38:55,87.72,credit
2023-04-06 15:26:04,157.0,debit
2024-03-02 22:28:07,188.72,credit
2023-07-11 07:13:27,431.96,credit
2023-07-30 05:00:52,22.68,credit
2023-05-09 13:36:16,377.04,debit
2023-07-28 21:30:45,33.2,debit
2023-11-09 05:50:51,295.07,debit
2024-01-04 23:42:34,403.97,credit
2023-07-24 14:45:24,35.91,debit
2023-12-07 15:21:18,177.32,debit
2023-05-22 19:56:15,288.93,debit
2023-11-04 01:41:14,88.34,credit
2024-01-10 04:00:37,46.52,credit
2023-09-14 23:27:35,11.67,credit
2023-06-04 22:37:41,342.76,credit
2024-02-05 07:17:33,123.21,debit
2023-05-24 17:25:32,430.32,debit
2023-10-13 16:48:57,336.83,debit
2023-09-01 15:26:22,239.62,credit
2023-05-10 03:55:00,380.9,debit
2024-03-24 01:03:15,347.89,credit
2024-01-17 17:41:32,427.71,credit
2023-05-28 17:40:13,410.47,debit
2023-12-17 11:14:05,175.71,credit
2023-05-30 10:06:46,366.16,credit
2024-02-12 17:36:51,288.31,debit
2023-04-29 14:31:19,230.17,credit
2023-08-12 09:58:46,314.4,credit
2023-08-19 00:46:51,314.59,credit
2024-03-07 04:58:33,239.29,credit
2023-07-05 23:45:42,445.59,debit
2023-12-22 20:03:21,147.52,debit
2023-07-24 08:09:25,56.5,debit
2023-09-04 18:21:13,455.92,debit
2023-07-31 06:02:14,227.4,credit
2024-03-20 21:38:18,476.65,credit
2023-05-30 19:36:02,119.84,credit
2024-02-27 21:14:03,251.05,debit
2023-10-24 22:16:53,288.25,credit
2023-07-06 02:14:29,188.22,credit
2024-03-27 23:12:11,268.21,credit
2023-12-21 07:42:39,81.59,credit
2024-03-11 17:49:54,285.22,debit
2024-03-19 03:19:23,153.13,credit
2023-04-09 08:09:55,228.83,credit
2023-05-26 04:12:45,265.09,credit
2023-07-21 13:12:45,396.73,debit
2023-10-05 14:27:12,134.41,credit
2023-10-07 16:15:47,482.63,credit
2024-03-24 09:16:21,141.94,debit
2023-05-20 04:47:07,438.86,debit
2023-08-13 23:39:38,324.73,debit
2023-12-19 16:24:45,58.25,credit
2024-01-21 03:00:34,301.96,credit
2024-02-06 08:04:24,478.2,credit
2024-02-04 02:49:00,458.69,debit
2023-08-16 22:24:19,196.8,credit
2023-04-17 01:14:02,77.91,credit
2024-02-07 16:11:10,111.84,credit
2024-01-12 23:47:06,214.28,credit
2023-04-15 16:23:14,250.81,debit
2023-06-22 03:25:29,193.16,credit
2023-04-26 08:31:55,313.66,debit
2023-08-21 17:09:11,61.73,debit
2024-03-25 21:15:23,456.27,debit
2023-08-17 21:22:38,183.06,credit
2023-08-03 20:32:02,158.32,debit
2023-08-17 21:06:33,404.79,credit
2023-04-10 03:15:04,169.11,credit
2023-04-12 02:59:58,493.66,credit
2023-07-08 16:30:23,63.59,credit
2023-05-02 09:31:19,392.96,credit
2023-05-09 19:51:20,317.69,debit
2023-07-23 10:28:47,43.4,debit
2023-11-20 19:21:17,80.18,debit
2024-02-16 13:54:06,317.21,credit
2023-05-09 22:32:06,308.45,credit
2023-05-01 13:33:46,485.74,credit
2023-04-03 13:57:14,65.34,debit
2024-02-06 07:21:36,480.0,credit
2024-03-12 10:20:20,151.45,debit
2024-02-10 06:01:59,346.09,credit
2023-10-30 01:10:26,489.45,credit
2023-11-05 04:24:08,142.22,credit
2023-10-26 21:08:48,494.6,debit
2023-11-08 20:50:43,451.19,debit
2024-03-10 10:53:45,33.23,credit
2023-05-23 08:50:44,433.76,credit
2023-08-11 05:50:58,429.42,debit
2023-10-13 22:46:01,31.37,debit
2023-08-17 01:47:36,289.18,debit
2024-01-17 11:35:14,241.12,debit
2024-03-28 21:49:27,280.62,credit
2023-09-06 22:37:55,300.49,credit
2023-07-27 22:54:15,346.33,credit
2023-10-28 19:18:29,213.03,debit
2023-05-16 01:12:02,61.08,credit
2024-01-07 13:12:46,141.97,debit
2023-06-27 19:19:45,178.94,credit
2023-12-16 09:44:16,413.06,debit
2023-11-16 09:25:17,185.47,credit
2024-01-31 10:22:21,332.96,debit
2023-08-29 04:23:32,117.35,debit
2023-04-27 06:31:33,481.94,debit
2023-06-07 18:38:36,386.49,credit
2023-10-07 09:03:34,307.24,debit
2024-01-20 13:36:29,151.23,credit
2024-03-21 23:18:22,188.84,credit
2024-01-18 17:52:56,357.64,debit
2023-10-27 03:55:25,169.93,debit
2023-03-31 21:26:59,115.47,credit
2023-07-28 09:57:30,454.7,credit
2023-10-18 15:36:20,183.96,debit
2024-02-15 02:13:41,149.72,credit
2024-01-16 09:55:52,11.12,credit
2024-02-03 15:25:45,43.79,debit
2023-06-25 19:49:34,365.16,debit
2023-04-02 07:29:53,98.35,debit
2023-07-09 14:28:47,133.84,credit
2023-09-19 01:21:24,180.21,credit
2023-07-07 03:23:46,82.31,debit
2024-02-19 10:15:52,130.53,credit
2023-04-22 06:57:32,197.78,credit
2024-01-18 04:40:06,121.45,debit
2023-04-28 22:44:41,312.3,debit
2024-03-19 01:47:04,64.01,credit
2023-05-11 09:33:29,194.09,credit
2023-10-10 06:38:48,65.17,credit
2023-09-15 19:24:00,477.85,credit
2023-07-05 23:18:32,155.84,credit
2024-02-23 22:44:00,270.57,debit
2023-07-08 07:08:45,200.69,credit
2023-07-11 22:53:06,322.25,debit
2023-09-09 05:37:52,451.39,debit
2023-11-03 14:47:19,13.31,credit
2023-10-01 03:22:37,320.92,debit
2024-02-10 07:05:06,291.78,debit
2024-01-07 17:44:09,42.3,debit
2024-02-19 08:09:15,473.3,credit
2023-12-04 02:21:30,431.86,credit
2023-06-16 17:24:11,372.23,debit
2024-01-27 18:08:29,166.15,debit
2023-08-24 11:41:23,242.97,credit
2023-11-05 09:33:31,122.01,credit
2024-02-10 07:04:06,497.93,credit
2023-10-05 23:32:45,469.97,credit
2023-11-05 09:19:00,474.9,credit
2023-11-09 04:34:14,93.8,debit
2023-08-01 11:47:36,317.27,credit
2024-03-14 19:28:18,339.46,debit
2023-06-14 18:15:21,219.2,debit
2023-08-31 09:32:38,358.06,debit
2023-08-18 12:41:06,257.72,debit
2023-11-15 00:06:52,172.12,credit
2023-12-15 16:40:45,374.63,credit
2024-02-05 05:14:30,261.55,debit
2024-03-18 05:27:31,462.92,credit
2024-02-05 07:47:44,394.72,debit
2023-12-11 07:04:35,110.24,credit
2023-09-18 00:58:39,459.22,debit
2024-03-12 15:11:45,140.89,credit
2023-05-15 02:23:19,11.98,debit
2024-01-01 03:33:55,422.29,credit
2023-09-06 11:47:29,201.28,credit
2023-07-18 10:11:12,358.26,debit
2023-08-17 01:20:05,164.68,credit
2024-02-22 06:15:30,87.61,credit
2023-04-20 12:07:46,16.09,credit
2023-12-07 08:42:08,480.64,credit
2024-02-17 23:58:01,492.89,credit
2023-08-26 11:33:41,98.67,debit
2023-12-18 06:02:49,167.11,credit
2023-11-07 19:50:01,80.23,credit
2023-08-03 09:49:36,66.97,debit
2023-12-21 21:03:01,67.76,debit
2023-09-09 14:07:47,182.91,debit
2023-10-04 12:58:09,415.25,debit
2023-12-23 03:41:58,318.91,debit
2023-07-03 23:40:55,202.04,debit
2023-07-17 23:43:35,485.78,debit
2024-01-14 20:07:00,212.12,debit
2023-09-20 16:28:33,409.28,credit
2023-06-14 06:40:25,76.31,credit
2024-01-31 13:49:03,104.3,credit
2024-03-13 22:41:52,131.69,credit
2023-05-20 06:18:43,163.89,debit
2023-09-12 11:38:49,498.08,debit
2023-10-10 11:52:35,422.86,credit
2024-01-13 21:55:37,396.03,debit
2023-05-05 15:31:28,300.16,debit
2023-06-22 01:53:24,46.26,debit
2024-01-13 10:07:38,94.77,credit
2023-05-07 00:42:08,334.13,debit
2023-08-03 22:30:52,161.11,credit
2023-09-03 15:28:22,265.36,debit
2023-10-16 18:27:24,76.64,debit
2023-04-20 00:18:14,319.96,debit
2023-04-11 18:29:16,97.91,debit
2023-04-23 13:09:11,329.93,credit
2023-12-30 19:47:35,137.55,debit
2023-11-14 04:24:26,155.51,debit
2023-09-22 12:52:56,80.27,credit
2023-05-10 11:31:20,417.68,credit
2023-04-04 01:47:02,383.42,credit
2023-11-07 20:59:25,404.93,credit
2024-01-04 09:57:39,163.27,credit
2023-09-14 08:25:41,489.57,credit
2023-11-30 07:47:48,103.1,debit
2023-09-13 03:44:24,216.73,debit
2024-03-10 03:52:46,170.03,credit
2023-09-23 04:17:14,239.02,credit
2023-12-28 09:31:02,239.08,credit
2024-02-09 00:58:12,339.87,debit
2024-03-17 21:23:05,158.42,debit
2023-08-09 22:57:39,406.5,debit
2023-06-27 08:17:10,207.15,debit
2024-03-06 20:21:49,176.98,credit
2024-01-10 05:53:28,417.2,credit
2023-04-09 01:23:25,438.56,credit
2024-02-10 21:13:44,388.44,credit
2023-06-07 11:06:00,200.83,credit
2023-05-03 13:27:15,119.3,credit
2024-02-24 23:15:33,43.89,debit
2023-07-30 22:38:15,94.7,debit
2023-10-12 21:01:37,302.53,credit
2023-12-03 10:40:30,60.54,credit
2024-03-06 00:05:12,274.82,debit
2024-03-13 02:25:05,262.3,credit
2024-01-30 10:26:18,392.75,debit
2023-10-04 05:52:31,185.19,credit
2024-03-20 21:55:33,231.34,credit
2023-10-25 11:52:19,283.85,debit
2023-11-19 16:10:51,53.77,debit
2023-04-11 21:03:16,312.06,credit
2023-11-24 16:13:02,226.89,debit
2023-09-15 03:31:47,353.2,credit
2023-12-17 18:50:14,39.01,credit
2023-07-05 02:03:28,257.52,credit
2023-10-11 05:13:33,322.7,credit
2024-02-05 06:18:55,83.09,credit
2023-10-23 05:19:49,103.82,credit
2023-11-11 18:22:51,41.69,credit
2023-05-24 12:43:36,244.59,credit
2023-04-24 04:56:12,323.38,credit
2024-02-01 21:33:11,294.23,debit
2023-10-09 07:07:13,436.12,credit
2024-01-07 20:59:36,96.2,credit
2024-02-12 09:06:27,292.93,credit
2023-12-20 17:36:40,402.53,debit
2023-09-14 19:51:04,256.34,debit
2023-05-02 22:53:28,430.09,credit
2023-05-27 09:25:58,353.04,credit
2024-02-12 21:35:51,76.61,credit
2023-08-02 00:52:49,386.95,debit
2024-01-13 09:16:33,99.63,credit
2023-05-27 11:58:07,409.71,debit
2023-12-11 15:05:52,81.85,debit
2024-03-10 15:24:17,480.33,debit
2023-04-17 00:59:02,398.83,credit
2024-02-13 01:10:37,363.77,credit
2023-08-07 16:09:42,280.54,credit
2023-10-09 11:52:49,230.54,debit
2023-09-20 02:05:52,125.29,debit
2023-09-12 05:10:37,108.21,credit
2023-12-15 22:18:41,131.91,credit
2024-03-10 21:56:42,413.67,credit
2023-08-23 17:14:14,403.18,debit
2023-08-05 05:22:09,309.06,debit
2023-07-28 23:03:22,282.22,debit
2023-09-26 15:26:00,486.64,debit
2024-02-24 10:47:46,455.01,credit
2023-06-01 14:12:15,407.88,debit
2023-09-16 20:33:50,37.8,debit
2024-02-05 20:56:51,415.63,credit
2023-04-16 06:06:54,202.13,debit
2024-02-15 10:03:18,173.93,credit
2023-06-11 04:15:20,444.18,debit
2024-03-23 16:10:56,479.05,credit
2024-01-08 11:33:54,264.58,debit
2023-08-06 05:53:03,424.09,debit
2023-05-03 06:15:35,123.06,credit
2023-07-13 18:03:28,458.71,debit
2023-11-03 03:36:51,64.84,debit
2023-09-01 03:26:55,320.89,credit
2024-03-28 02:14:27,246.39,debit
2023-12-12 15:05:17,217.6,credit
2023-12-15 14:05:26,350.93,debit
2023-09-15 10:36:16,165.51,credit
2023-10-15 06:21:04,42.1,debit
2023-09-15 07:24:05,190.03,debit
2024-03-29 06:18:54,474.53,credit
2023-07-10 23:40:28,301.46,credit
2023-07-09 12:34:08,244.7,credit
2023-06-01 01:49:23,335.25,credit
2023-08-14 20:16:52,222.8,debit
2023-07-14 17:54:00,277.38,debit
2023-08-27 19:28:35,245.1,credit
2023-11-06 09:11:00,302.39,debit
2023-10-20 01:43:54,57.81,debit
2023-09-15 01:16:28,317.04,credit
2023-12-01 07:51:20,49.73,debit
2023-06-03 01:18:49,149.23,credit
2023-10-08 14:30:52,451.07,credit
2023-10-25 14:43:41,49.71,credit
2024-03-13 09:50:52,155.66,debit
2023-06-11 22:32:22,125.64,debit
2023-12-15 07:18:23,63.98,credit
2023-06-26 21:18:27,128.3,credit
2023-05-27 12:24:39,417.04,credit
2023-11-15 23:58:34,301.55,debit
2023-04-15 23:08:17,60.73,debit
2023-05-27 03:18:18,474.57,credit
2023-06-07 08:31:32,125.14,debit
2023-11-15 05:18:45,332.86,debit
2024-01-26 08:47:20,376.58,debit
2023-04-23 17:57:31,100.99,debit
2023-04-17 07:06:57,295.82,credit
2023-12-03 09:47:26,391.34,debit
2024-01-11 13:08:46,105.39,debit
2024-03-25 09:00:44,20.67,debit
2023-03-30 17:43:51,98.2,credit
2024-03-06 17:49:05,497.71,credit
2024-03-07 08:48:27,63.09,credit
2024-03-06 21:57:50,454.85,credit
2023-07-04 06:31:34,442.66,debit
2023-08-10 21:34:28,242.71,credit
2023-07-19 09:47:36,386.24,debit
2023-09-09 17:32:04,409.19,credit
2024-01-22 22:52:27,52.69,credit
2023-04-06 12:23:41,96.15,credit
2023-09-13 11:06:13,302.76,debit
2023-11-22 08:51:32,60.11,debit
2023-04-07 03:23:55,266.74,credit
2024-02-09 12:29:05,469.47,debit
2023-06-30 10:06:57,191.44,credit
2023-09-04 12:06:36,457.23,debit
2023-08-21 11:26:47,135.64,debit
2023-10-12 15:13:06,41.15,credit
2024-03-01 22:40:07,218.45,debit
2024-02-24 19:11:41,38.85,credit
2023-11-10 21:54:49,429.0,credit
2023-04-29 05:28:52,383.54,credit
2023-10-10 08:51:41,310.84,debit
2024-03-03 00:19:34,456.64,credit
2023-12-16 13:56:41,74.3,credit
2023-05-16 21:45:17,164.9,credit
2023-06-26 17:59:28,178.25,debit
2023-11-08 15:52:34,467.06,debit
2023-04-04 04:24:16,446.39,debit
2023-10-05 00:38:18,48.83,credit
2023-11-11 09:03:55,243.35,debit
2024-03-17 22:05:46,64.0,credit
2023-08-27 23:16:48,130.56,credit
2023-09-27 16:11:01,286.18,debit
2024-03-08 19:23:07,490.43,credit
2023-12-06 07:43:44,131.43,credit
2023-04-02 00:39:03,161.14,credit
2024-01-05 06:16:29,108.74,debit
2023-09-09 03:08:44,414.55,debit
2023-07-13 22:50:30,77.26,debit
2023-09-21 18:24:05,82.38,debit
2024-03-18 14:57:23,123.59,credit
2024-01-27 05:25:28,195.9,debit
2023-12-12 11:55:37,485.98,credit
2024-03-02 00:29:50,493.66,credit
2023-11-06 18:21:04,278.72,credit
2023-09-27 21:01:13,315.65,debit
2023-09-27 01:23:06,158.63,credit
2024-02-29 18:18:21,104.39,debit
2024-01-29 17:51:05,240.9,credit
2023-06-22 18:58:03,178.61,debit
2023-05-09 21:18:58,475.77,credit
2023-11-21 09:42:21,244.09,credit
2024-03-08 20:28:49,371.39,debit
2023-09-30 15:15:04,386.89,credit
2023-11-25 09:45:25,250.13,credit
2023-06-22 15:51:16,248.76,debit
2023-11-27 00:01:18,121.8,credit
2023-10-05 07:10:22,88.06,credit
2024-02-11 16:57:53,271.35,debit
2023-05-08 16:39:46,273.83,credit
2023-05-27 09:09:34,164.94,debit
2024-01-29 19:01:17,261.68,credit
2023-12-31 13:35:09,474.29,debit
2023-10-10 16:13:02,119.64,credit
2023-10-06 22:01:09,364.58,debit
2023-05-20 19:53:33,143.09,debit
2023-04-02 16:22:22,127.68,credit
2023-10-09 13:58:50,483.39,debit
2024-03-04 21:20:27,94.34,credit
2023-08-15 19:29:14,87.09,debit
2023-12-03 13:43:14,193.41,debit
2023-06-28 00:14:16,145.1,debit
2023-08-28 19:43:48,364.9,debit
2023-10-06 01:18:19,475.05,credit
2023-05-11 01:32:12,429.76,debit
2023-10-25 22:53:17,110.52,debit
2023-08-06 23:40:23,50.07,debit
2023-08-30 18:19:23,241.05,debit
2023-05-16 08:44:27,13.7,debit
2024-03-09 10:22:26,95.15,debit
2023-05-31 14:46:02,257.44,debit
2023-06-06 19:44:08,13.12,debit
2023-09-20 09:58:31,114.53,debit
2024-03-15 10:36:05,463.32,debit
2023-10-25 03:00:25,118.11,debit
2023-08-16 10:06:41,381.89,credit
2023-06-01 19:40:55,89.87,debit
2024-03-25 08:04:22,202.32,credit
2023-04-23 17:10:28,318.04,debit
2024-03-16 20:12:37,87.95,credit
2023-04-24 01:42:32,437.57,credit
2023-12-13 21:51:11,267.29,debit
2024-03-26 08:50:13,315.87,debit
2023-10-15 20:14:20,318.64,credit
2023-09-14 23:43:03,285.51,debit
2023-09-22 05:36:07,142.69,credit
2023-09-21 00:43:22,243.39,debit
2024-01-22 07:14:05,109.7,credit
2023-11-27 07:05:11,344.56,credit
2023-08-01 15:01:05,393.28,debit
2023-11-10 17:03:56,369.88,debit
2023-09-28 22:11:03,116.96,debit
2023-09-10 00:52:16,266.79,credit
2023-06-28 01:13:15,340.96,credit
2023-12-22 07:00:45,446.88,debit
2023-04-15 17:21:19,439.09,debit
2023-08-19 20:19:59,45.04,debit
2024-03-15 07:48:39,331.68,credit
2024-03-18 04:20:20,131.79,debit
2023-07-18 00:39:04,62.49,credit
2023-11-01 10:31:19,388.36,debit
2023-07-18 00:32:54,178.69,debit
2023-09-11 21:52:12,312.61,credit
2023-05-29 13:09:27,27.21,debit
2023-07-13 15:34:05,347.88,debit
2024-03-01 11:31:47,69.36,credit
2023-11-26 21:47:25,349.19,debit
2023-09-04 12:50:48,203.92,credit
2024-03-28 04:29:18,48.57,debit
2024-02-13 20:57:43,162.25,debit
2023-11-16 14:05:38,443.45,credit
2024-01-28 12:27:39,424.9,debit
2023-06-05 06:25:54,87.73,debit
2023-04-15 07:32:01,359.23,credit
2024-03-10 03:44:22,473.36,credit
2023-07-24 03:38:42,259.86,debit
2023-12-12 23:02:06,39.12,debit
2024-01-26 10:51:10,484.45,credit
2023-12-21 05:25:43,167.45,debit
2023-05-26 03:11:02,206.24,credit
2023-09-06 10:37:58,333.12,credit
2024-01-21 03:38:57,412.73,credit
2023-11-24 10:15:50,448.87,credit
2023-08-28 16:04:05,122.05,credit
2023-07-27 00:14:03,468.41,credit
2023-10-28 09:30:07,12.17,credit
2023-05-08 18:07:11,165.82,credit
2024-02-17 18:29:38,496.61,debit
2023-05-30 20:23:59,113.14,credit
2023-07-04 20:28:23,74.07,debit
2023-08-24 03:52:06,52.61,debit
2024-01-31 00:09:30,355.17,credit
2023-12-02 03:07:56,172.18,credit
2023-04-15 21:48:34,289.67,debit
2024-03-17 01:45:26,101.13,credit
2023-05-10 17:07:37,255.85,credit
2023-09-01 12:21:13,349.34,credit
2023-10-11 07:20:38,103.88,credit
2024-02-23 18:59:25,420.06,credit
2023-06-16 10:24:51,181.87,credit
2023-07-26 12:56:43,293.88,credit
2023-11-07 17:14:57,366.38,credit
2024-03-22 21:45:40,469.91,credit
2023-10-05 10:47:47,69.83,debit
2023-12-12 13:24:28,300.43,credit
2024-03-23 20:02:36,336.45,debit
2023-05-20 05:38:59,342.77,debit
2024-01-20 09:48:14,360.25,credit
2023-10-28 22:18:52,275.8,credit
2023-08-23 17:50:08,64.05,debit
2023-11-29 03:26:06,394.31,debit
2023-05-17 18:38:40,330.83,credit
2024-03-18 16:21:40,146.68,debit
2023-09-10 01:47:15,326.55,debit
2023-08-10 13:18:16,263.88,credit
2024-01-29 07:31:44,60.76,debit
2023-07-10 10:02:42,476.52,credit
2023-11-21 09:19:14,236.88,credit
2024-02-08 09:32:04,405.75,debit
2024-03-08 05:43:06,227.94,debit
2023-09-22 14:22:18,429.39,credit
2023-10-30 02:06:19,17.47,credit
2023-04-12 07:23:23,181.47,debit
2023-06-13 14:46:35,445.92,credit
2023-10-02 02:02:14,83.3,credit
2024-03-04 23:21:42,388.54,credit
2023-09-12 20:54:11,90.52,debit
2023-07-09 05:08:14,180.86,debit
2024-02-17 15:20:12,392.82,credit
2024-01-23 20:47:21,135.88,credit
2023-11-08 21:28:16,455.5,credit
2023-07-16 18:02:16,221.01,debit
2023-04-24 08:08:41,204.41,debit
2024-01-27 15:02:35,331.23,credit
2024-03-28 14:37:34,34.94,debit
2023-08-06 08:00:33,167.81,debit
2023-09-26 02:43:15,288.73,debit
2024-02-10 08:24:29,360.39,credit
2024-02-28 19:31:01,425.32,debit
2023-10-10 03:31:37,255.36,credit
2023-06-09 14:25:12,424.3,credit
2023-10-20 09:49:35,267.12,credit
2023-10-11 04:23:23,485.38,credit
2023-10-02 12:27:54,212.65,credit
2024-02-04 02:18:11,226.01,credit
2023-12-18 19:44:12,429.9,debit
2023-11-07 00:13:53,139.41,credit
2023-08-12 07:32:58,234.07,debit
2023-06-09 15:12:33,260.57,debit
2023-10-19 21:17:41,307.37,debit
2023-07-13 12:43:08,179.81,debit
2023-04-16 19:35:00,338.09,debit
2024-02-08 17:16:04,450.75,debit
2023-08-04 00:38:44,490.41,credit
2023-07-31 07:05:03,412.77,debit
2023-08-09 07:17:19,220.98,debit
2023-05-09 10:52:07,22.02,credit
2023-07-01 08:22:53,436.74,credit
2023-04-15 13:04:29,498.54,credit
2023-07-07 22:26:06,447.58,debit
2023-05-16 09:49:40,238.17,credit
2023-10-03 12:51:15,270.53,debit
2024-02-22 04:20:47,280.74,credit
2023-09-13 16:58:10,462.12,debit
2023-06-24 21:40:58,486.08,credit
2023-09-20 14:01:32,417.65,debit
2023-10-20 17:48:49,385.02,debit
2023-08-10 10:37:45,245.57,debit
2024-02-21 05:29:02,10.92,credit
2024-02-09 12:31:07,252.43,credit
2023-12-25 21:34:53,195.91,debit
2023-09-28 16:13:48,327.73,debit
2023-12-04 23:29:33,295.33,debit
2023-04-04 00:17:54,305.6,credit
2023-04-15 21:55:17,35.46,credit
2023-06-21 09:25:07,156.69,debit
2024-03-20 19:43:13,86.08,debit
2023-12-28 18:38:13,390.29,credit
2023-09-05 22:42:25,150.89,credit
2023-09-02 03:35:59,266.66,debit
2024-03-07 02:00:29,29.63,debit
2023-10-19 06:36:04,241.1,credit
2023-08-18 10:09:16,261.38,credit
2023-09-10 05:51:03,494.92,debit
2023-04-09 05:02:29,207.43,debit
2023-05-30 07:10:01,127.74,credit
2023-10-09 17:47:32,48.4,debit
